"","ric","date","time","midquote","datetime_GMT","datetime_CET","time_CET"
"212","EUREON2Y=",2015-12-03,"12:31:00",-0.359,2015-12-03 12:31:00,2015-12-03 13:31:00,"13:31:00"
"213","EUREON2Y=",2015-12-03,"12:32:00",-0.358,2015-12-03 12:32:00,2015-12-03 13:32:00,"13:32:00"
"214","EUREON2Y=",2015-12-03,"12:33:00",-0.35575,2015-12-03 12:33:00,2015-12-03 13:33:00,"13:33:00"
"215","EUREON2Y=",2015-12-03,"12:34:00",-0.357,2015-12-03 12:34:00,2015-12-03 13:34:00,"13:34:00"
"216","EUREON2Y=",2015-12-03,"12:35:00",-0.359,2015-12-03 12:35:00,2015-12-03 13:35:00,"13:35:00"
"217","EUREON2Y=",2015-12-03,"12:36:00",-0.357,2015-12-03 12:36:00,2015-12-03 13:36:00,"13:36:00"
"218","EUREON2Y=",2015-12-03,"12:37:00",-0.3555,2015-12-03 12:37:00,2015-12-03 13:37:00,"13:37:00"
"219","EUREON2Y=",2015-12-03,"12:38:00",-0.337,2015-12-03 12:38:00,2015-12-03 13:38:00,"13:38:00"
"220","EUREON2Y=",2015-12-03,"12:39:00",-0.33,2015-12-03 12:39:00,2015-12-03 13:39:00,"13:39:00"
"221","EUREON2Y=",2015-12-03,"12:40:00",-0.334,2015-12-03 12:40:00,2015-12-03 13:40:00,"13:40:00"
"222","EUREON2Y=",2015-12-03,"12:41:00",-0.343,2015-12-03 12:41:00,2015-12-03 13:41:00,"13:41:00"
"223","EUREON2Y=",2015-12-03,"12:42:00",-0.341,2015-12-03 12:42:00,2015-12-03 13:42:00,"13:42:00"
"224","EUREON2Y=",2015-12-03,"12:43:00",-0.3375,2015-12-03 12:43:00,2015-12-03 13:43:00,"13:43:00"
"225","EUREON2Y=",2015-12-03,"12:44:00",-0.3345,2015-12-03 12:44:00,2015-12-03 13:44:00,"13:44:00"
"226","EUREON2Y=",2015-12-03,"12:45:00",-0.315,2015-12-03 12:45:00,2015-12-03 13:45:00,"13:45:00"
"227","EUREON2Y=",2015-12-03,"12:46:00",-0.301,2015-12-03 12:46:00,2015-12-03 13:46:00,"13:46:00"
"228","EUREON2Y=",2015-12-03,"12:47:00",-0.3105,2015-12-03 12:47:00,2015-12-03 13:47:00,"13:47:00"
"229","EUREON2Y=",2015-12-03,"12:48:00",-0.306,2015-12-03 12:48:00,2015-12-03 13:48:00,"13:48:00"
"230","EUREON2Y=",2015-12-03,"12:49:00",-0.335,2015-12-03 12:49:00,2015-12-03 13:49:00,"13:49:00"
"231","EUREON2Y=",2015-12-03,"12:50:00",-0.305,2015-12-03 12:50:00,2015-12-03 13:50:00,"13:50:00"
"232","EUREON2Y=",2015-12-03,"12:51:00",-0.332,2015-12-03 12:51:00,2015-12-03 13:51:00,"13:51:00"
"233","EUREON2Y=",2015-12-03,"12:52:00",-0.295,2015-12-03 12:52:00,2015-12-03 13:52:00,"13:52:00"
"234","EUREON2Y=",2015-12-03,"12:53:00",-0.303,2015-12-03 12:53:00,2015-12-03 13:53:00,"13:53:00"
"235","EUREON2Y=",2015-12-03,"12:54:00",-0.305,2015-12-03 12:54:00,2015-12-03 13:54:00,"13:54:00"
"236","EUREON2Y=",2015-12-03,"12:55:00",-0.3031,2015-12-03 12:55:00,2015-12-03 13:55:00,"13:55:00"
"237","EUREON2Y=",2015-12-03,"12:56:00",-0.30225,2015-12-03 12:56:00,2015-12-03 13:56:00,"13:56:00"
"238","EUREON2Y=",2015-12-03,"12:57:00",-0.30285,2015-12-03 12:57:00,2015-12-03 13:57:00,"13:57:00"
"239","EUREON2Y=",2015-12-03,"12:58:00",-0.301,2015-12-03 12:58:00,2015-12-03 13:58:00,"13:58:00"
"240","EUREON2Y=",2015-12-03,"12:59:00",-0.306,2015-12-03 12:59:00,2015-12-03 13:59:00,"13:59:00"
"241","EUREON2Y=",2015-12-03,"13:00:00",-0.301,2015-12-03 13:00:00,2015-12-03 14:00:00,"14:00:00"
"242","EUREON2Y=",2015-12-03,"13:01:00",-0.30015,2015-12-03 13:01:00,2015-12-03 14:01:00,"14:01:00"
"243","EUREON2Y=",2015-12-03,"13:02:00",-0.2995,2015-12-03 13:02:00,2015-12-03 14:02:00,"14:02:00"
"244","EUREON2Y=",2015-12-03,"13:03:00",-0.3002,2015-12-03 13:03:00,2015-12-03 14:03:00,"14:03:00"
"245","EUREON2Y=",2015-12-03,"13:04:00",-0.301,2015-12-03 13:04:00,2015-12-03 14:04:00,"14:04:00"
"246","EUREON2Y=",2015-12-03,"13:05:00",-0.304,2015-12-03 13:05:00,2015-12-03 14:05:00,"14:05:00"
"247","EUREON2Y=",2015-12-03,"13:06:00",-0.305,2015-12-03 13:06:00,2015-12-03 14:06:00,"14:06:00"
"248","EUREON2Y=",2015-12-03,"13:07:00",-0.30245,2015-12-03 13:07:00,2015-12-03 14:07:00,"14:07:00"
"249","EUREON2Y=",2015-12-03,"13:08:00",-0.3,2015-12-03 13:08:00,2015-12-03 14:08:00,"14:08:00"
"250","EUREON2Y=",2015-12-03,"13:09:00",-0.30355,2015-12-03 13:09:00,2015-12-03 14:09:00,"14:09:00"
"251","EUREON2Y=",2015-12-03,"13:10:00",-0.304,2015-12-03 13:10:00,2015-12-03 14:10:00,"14:10:00"
"252","EUREON2Y=",2015-12-03,"13:11:00",-0.3044,2015-12-03 13:11:00,2015-12-03 14:11:00,"14:11:00"
"253","EUREON2Y=",2015-12-03,"13:12:00",-0.305,2015-12-03 13:12:00,2015-12-03 14:12:00,"14:12:00"
"254","EUREON2Y=",2015-12-03,"13:13:00",-0.3042,2015-12-03 13:13:00,2015-12-03 14:13:00,"14:13:00"
"255","EUREON2Y=",2015-12-03,"13:14:00",-0.3043,2015-12-03 13:14:00,2015-12-03 14:14:00,"14:14:00"
"256","EUREON2Y=",2015-12-03,"13:15:00",-0.301,2015-12-03 13:15:00,2015-12-03 14:15:00,"14:15:00"
"257","EUREON2Y=",2015-12-03,"13:16:00",-0.305,2015-12-03 13:16:00,2015-12-03 14:16:00,"14:16:00"
"258","EUREON2Y=",2015-12-03,"13:17:00",-0.3,2015-12-03 13:17:00,2015-12-03 14:17:00,"14:17:00"
"259","EUREON2Y=",2015-12-03,"13:18:00",-0.301,2015-12-03 13:18:00,2015-12-03 14:18:00,"14:18:00"
"260","EUREON2Y=",2015-12-03,"13:19:00",-0.3053,2015-12-03 13:19:00,2015-12-03 14:19:00,"14:19:00"
"261","EUREON2Y=",2015-12-03,"13:20:00",-0.30605,2015-12-03 13:20:00,2015-12-03 14:20:00,"14:20:00"
"262","EUREON2Y=",2015-12-03,"13:21:00",-0.30555,2015-12-03 13:21:00,2015-12-03 14:21:00,"14:21:00"
"263","EUREON2Y=",2015-12-03,"13:22:00",-0.30665,2015-12-03 13:22:00,2015-12-03 14:22:00,"14:22:00"
"264","EUREON2Y=",2015-12-03,"13:23:00",-0.304,2015-12-03 13:23:00,2015-12-03 14:23:00,"14:23:00"
"265","EUREON2Y=",2015-12-03,"13:24:00",-0.30605,2015-12-03 13:24:00,2015-12-03 14:24:00,"14:24:00"
"266","EUREON2Y=",2015-12-03,"13:25:00",-0.3045,2015-12-03 13:25:00,2015-12-03 14:25:00,"14:25:00"
"267","EUREON2Y=",2015-12-03,"13:26:00",-0.3066,2015-12-03 13:26:00,2015-12-03 14:26:00,"14:26:00"
"268","EUREON2Y=",2015-12-03,"13:27:00",-0.306,2015-12-03 13:27:00,2015-12-03 14:27:00,"14:27:00"
"269","EUREON2Y=",2015-12-03,"13:28:00",-0.306,2015-12-03 13:28:00,2015-12-03 14:28:00,"14:28:00"
"270","EUREON2Y=",2015-12-03,"13:29:00",-0.30595,2015-12-03 13:29:00,2015-12-03 14:29:00,"14:29:00"
"271","EUREON2Y=",2015-12-03,"13:30:00",-0.31,2015-12-03 13:30:00,2015-12-03 14:30:00,"14:30:00"
"272","EUREON2Y=",2015-12-03,"13:31:00",-0.3077,2015-12-03 13:31:00,2015-12-03 14:31:00,"14:31:00"
"273","EUREON2Y=",2015-12-03,"13:32:00",-0.3065,2015-12-03 13:32:00,2015-12-03 14:32:00,"14:32:00"
"274","EUREON2Y=",2015-12-03,"13:33:00",-0.295,2015-12-03 13:33:00,2015-12-03 14:33:00,"14:33:00"
"275","EUREON2Y=",2015-12-03,"13:34:00",-0.285,2015-12-03 13:34:00,2015-12-03 14:34:00,"14:34:00"
"276","EUREON2Y=",2015-12-03,"13:35:00",-0.2795,2015-12-03 13:35:00,2015-12-03 14:35:00,"14:35:00"
"277","EUREON2Y=",2015-12-03,"13:36:00",-0.2765,2015-12-03 13:36:00,2015-12-03 14:36:00,"14:36:00"
"278","EUREON2Y=",2015-12-03,"13:37:00",-0.277,2015-12-03 13:37:00,2015-12-03 14:37:00,"14:37:00"
"279","EUREON2Y=",2015-12-03,"13:38:00",-0.275,2015-12-03 13:38:00,2015-12-03 14:38:00,"14:38:00"
"280","EUREON2Y=",2015-12-03,"13:39:00",-0.2645,2015-12-03 13:39:00,2015-12-03 14:39:00,"14:39:00"
"281","EUREON2Y=",2015-12-03,"13:40:00",-0.259,2015-12-03 13:40:00,2015-12-03 14:40:00,"14:40:00"
"282","EUREON2Y=",2015-12-03,"13:41:00",-0.2577,2015-12-03 13:41:00,2015-12-03 14:41:00,"14:41:00"
"283","EUREON2Y=",2015-12-03,"13:42:00",-0.2545,2015-12-03 13:42:00,2015-12-03 14:42:00,"14:42:00"
"284","EUREON2Y=",2015-12-03,"13:43:00",-0.2525,2015-12-03 13:43:00,2015-12-03 14:43:00,"14:43:00"
"285","EUREON2Y=",2015-12-03,"13:44:00",-0.2595,2015-12-03 13:44:00,2015-12-03 14:44:00,"14:44:00"
"286","EUREON2Y=",2015-12-03,"13:45:00",-0.26535,2015-12-03 13:45:00,2015-12-03 14:45:00,"14:45:00"
"287","EUREON2Y=",2015-12-03,"13:46:00",-0.2625,2015-12-03 13:46:00,2015-12-03 14:46:00,"14:46:00"
"288","EUREON2Y=",2015-12-03,"13:47:00",-0.2615,2015-12-03 13:47:00,2015-12-03 14:47:00,"14:47:00"
"289","EUREON2Y=",2015-12-03,"13:48:00",-0.2625,2015-12-03 13:48:00,2015-12-03 14:48:00,"14:48:00"
"290","EUREON2Y=",2015-12-03,"13:49:00",-0.2565,2015-12-03 13:49:00,2015-12-03 14:49:00,"14:49:00"
"291","EUREON2Y=",2015-12-03,"13:50:00",-0.257,2015-12-03 13:50:00,2015-12-03 14:50:00,"14:50:00"
"292","EUREON2Y=",2015-12-03,"13:51:00",-0.2485,2015-12-03 13:51:00,2015-12-03 14:51:00,"14:51:00"
"293","EUREON2Y=",2015-12-03,"13:52:00",-0.245,2015-12-03 13:52:00,2015-12-03 14:52:00,"14:52:00"
"294","EUREON2Y=",2015-12-03,"13:53:00",-0.2405,2015-12-03 13:53:00,2015-12-03 14:53:00,"14:53:00"
"295","EUREON2Y=",2015-12-03,"13:54:00",-0.273,2015-12-03 13:54:00,2015-12-03 14:54:00,"14:54:00"
"296","EUREON2Y=",2015-12-03,"13:55:00",-0.24,2015-12-03 13:55:00,2015-12-03 14:55:00,"14:55:00"
"297","EUREON2Y=",2015-12-03,"13:56:00",-0.248,2015-12-03 13:56:00,2015-12-03 14:56:00,"14:56:00"
"298","EUREON2Y=",2015-12-03,"13:57:00",-0.244,2015-12-03 13:57:00,2015-12-03 14:57:00,"14:57:00"
"299","EUREON2Y=",2015-12-03,"13:58:00",-0.247,2015-12-03 13:58:00,2015-12-03 14:58:00,"14:58:00"
"300","EUREON2Y=",2015-12-03,"13:59:00",-0.24935,2015-12-03 13:59:00,2015-12-03 14:59:00,"14:59:00"
"301","EUREON2Y=",2015-12-03,"14:00:00",-0.25,2015-12-03 14:00:00,2015-12-03 15:00:00,"15:00:00"
"302","EUREON2Y=",2015-12-03,"14:01:00",-0.248,2015-12-03 14:01:00,2015-12-03 15:01:00,"15:01:00"
"303","EUREON2Y=",2015-12-03,"14:02:00",-0.25165,2015-12-03 14:02:00,2015-12-03 15:02:00,"15:02:00"
"304","EUREON2Y=",2015-12-03,"14:03:00",-0.2495,2015-12-03 14:03:00,2015-12-03 15:03:00,"15:03:00"
"305","EUREON2Y=",2015-12-03,"14:04:00",-0.243,2015-12-03 14:04:00,2015-12-03 15:04:00,"15:04:00"
"306","EUREON2Y=",2015-12-03,"14:05:00",-0.2494,2015-12-03 14:05:00,2015-12-03 15:05:00,"15:05:00"
"307","EUREON2Y=",2015-12-03,"14:06:00",-0.249,2015-12-03 14:06:00,2015-12-03 15:06:00,"15:06:00"
"308","EUREON2Y=",2015-12-03,"14:07:00",-0.2492,2015-12-03 14:07:00,2015-12-03 15:07:00,"15:07:00"
"309","EUREON2Y=",2015-12-03,"14:08:00",-0.2525,2015-12-03 14:08:00,2015-12-03 15:08:00,"15:08:00"
"310","EUREON2Y=",2015-12-03,"14:09:00",-0.2533,2015-12-03 14:09:00,2015-12-03 15:09:00,"15:09:00"
"311","EUREON2Y=",2015-12-03,"14:10:00",-0.252,2015-12-03 14:10:00,2015-12-03 15:10:00,"15:10:00"
"312","EUREON2Y=",2015-12-03,"14:11:00",-0.2525,2015-12-03 14:11:00,2015-12-03 15:11:00,"15:11:00"
"313","EUREON2Y=",2015-12-03,"14:12:00",-0.248,2015-12-03 14:12:00,2015-12-03 15:12:00,"15:12:00"
"314","EUREON2Y=",2015-12-03,"14:13:00",-0.256,2015-12-03 14:13:00,2015-12-03 15:13:00,"15:13:00"
"315","EUREON2Y=",2015-12-03,"14:14:00",-0.2548,2015-12-03 14:14:00,2015-12-03 15:14:00,"15:14:00"
"316","EUREON2Y=",2015-12-03,"14:15:00",-0.2548,2015-12-03 14:15:00,2015-12-03 15:15:00,"15:15:00"
"317","EUREON2Y=",2015-12-03,"14:16:00",-0.248,2015-12-03 14:16:00,2015-12-03 15:16:00,"15:16:00"
"318","EUREON2Y=",2015-12-03,"14:17:00",-0.254,2015-12-03 14:17:00,2015-12-03 15:17:00,"15:17:00"
"319","EUREON2Y=",2015-12-03,"14:18:00",-0.252,2015-12-03 14:18:00,2015-12-03 15:18:00,"15:18:00"
"320","EUREON2Y=",2015-12-03,"14:19:00",-0.2527,2015-12-03 14:19:00,2015-12-03 15:19:00,"15:19:00"
"321","EUREON2Y=",2015-12-03,"14:20:00",-0.2521,2015-12-03 14:20:00,2015-12-03 15:20:00,"15:20:00"
"322","EUREON2Y=",2015-12-03,"14:21:00",-0.253,2015-12-03 14:21:00,2015-12-03 15:21:00,"15:21:00"
"323","EUREON2Y=",2015-12-03,"14:22:00",-0.253,2015-12-03 14:22:00,2015-12-03 15:22:00,"15:22:00"
"324","EUREON2Y=",2015-12-03,"14:23:00",-0.2536,2015-12-03 14:23:00,2015-12-03 15:23:00,"15:23:00"
"325","EUREON2Y=",2015-12-03,"14:24:00",-0.229,2015-12-03 14:24:00,2015-12-03 15:24:00,"15:24:00"
"326","EUREON2Y=",2015-12-03,"14:25:00",-0.2507,2015-12-03 14:25:00,2015-12-03 15:25:00,"15:25:00"
"327","EUREON2Y=",2015-12-03,"14:26:00",-0.244,2015-12-03 14:26:00,2015-12-03 15:26:00,"15:26:00"
"328","EUREON2Y=",2015-12-03,"14:27:00",-0.25125,2015-12-03 14:27:00,2015-12-03 15:27:00,"15:27:00"
"329","EUREON2Y=",2015-12-03,"14:28:00",-0.2513,2015-12-03 14:28:00,2015-12-03 15:28:00,"15:28:00"
"330","EUREON2Y=",2015-12-03,"14:29:00",-0.2525,2015-12-03 14:29:00,2015-12-03 15:29:00,"15:29:00"
"331","EUREON2Y=",2015-12-03,"14:30:00",-0.25265,2015-12-03 14:30:00,2015-12-03 15:30:00,"15:30:00"
"332","EUREON2Y=",2015-12-03,"14:31:00",-0.2506,2015-12-03 14:31:00,2015-12-03 15:31:00,"15:31:00"
"333","EUREON2Y=",2015-12-03,"14:32:00",-0.2501,2015-12-03 14:32:00,2015-12-03 15:32:00,"15:32:00"
"334","EUREON2Y=",2015-12-03,"14:33:00",-0.2475,2015-12-03 14:33:00,2015-12-03 15:33:00,"15:33:00"
"335","EUREON2Y=",2015-12-03,"14:34:00",-0.2477,2015-12-03 14:34:00,2015-12-03 15:34:00,"15:34:00"
"336","EUREON2Y=",2015-12-03,"14:35:00",-0.2456,2015-12-03 14:35:00,2015-12-03 15:35:00,"15:35:00"
"337","EUREON2Y=",2015-12-03,"14:36:00",-0.241,2015-12-03 14:36:00,2015-12-03 15:36:00,"15:36:00"
"338","EUREON2Y=",2015-12-03,"14:37:00",-0.24605,2015-12-03 14:37:00,2015-12-03 15:37:00,"15:37:00"
"339","EUREON2Y=",2015-12-03,"14:38:00",-0.247,2015-12-03 14:38:00,2015-12-03 15:38:00,"15:38:00"
"340","EUREON2Y=",2015-12-03,"14:39:00",-0.2421,2015-12-03 14:39:00,2015-12-03 15:39:00,"15:39:00"
"341","EUREON2Y=",2015-12-03,"14:40:00",-0.246,2015-12-03 14:40:00,2015-12-03 15:40:00,"15:40:00"
"342","EUREON2Y=",2015-12-03,"14:41:00",-0.246,2015-12-03 14:41:00,2015-12-03 15:41:00,"15:41:00"
"343","EUREON2Y=",2015-12-03,"14:42:00",-0.245,2015-12-03 14:42:00,2015-12-03 15:42:00,"15:42:00"
"344","EUREON2Y=",2015-12-03,"14:43:00",-0.234,2015-12-03 14:43:00,2015-12-03 15:43:00,"15:43:00"
"345","EUREON2Y=",2015-12-03,"14:44:00",-0.24,2015-12-03 14:44:00,2015-12-03 15:44:00,"15:44:00"
"346","EUREON2Y=",2015-12-03,"14:45:00",-0.2405,2015-12-03 14:45:00,2015-12-03 15:45:00,"15:45:00"
"347","EUREON2Y=",2015-12-03,"14:46:00",-0.243,2015-12-03 14:46:00,2015-12-03 15:46:00,"15:46:00"
"348","EUREON2Y=",2015-12-03,"14:47:00",-0.24185,2015-12-03 14:47:00,2015-12-03 15:47:00,"15:47:00"
"349","EUREON2Y=",2015-12-03,"14:48:00",-0.2421,2015-12-03 14:48:00,2015-12-03 15:48:00,"15:48:00"
"350","EUREON2Y=",2015-12-03,"14:49:00",-0.2421,2015-12-03 14:49:00,2015-12-03 15:49:00,"15:49:00"
"351","EUREON2Y=",2015-12-03,"14:50:00",-0.2434,2015-12-03 14:50:00,2015-12-03 15:50:00,"15:50:00"
"352","EUREON2Y=",2015-12-03,"14:51:00",-0.2434,2015-12-03 14:51:00,2015-12-03 15:51:00,"15:51:00"
"353","EUREON2Y=",2015-12-03,"14:52:00",-0.2422,2015-12-03 14:52:00,2015-12-03 15:52:00,"15:52:00"
"354","EUREON2Y=",2015-12-03,"14:53:00",-0.237,2015-12-03 14:53:00,2015-12-03 15:53:00,"15:53:00"
"355","EUREON2Y=",2015-12-03,"14:54:00",-0.245,2015-12-03 14:54:00,2015-12-03 15:54:00,"15:54:00"
"356","EUREON2Y=",2015-12-03,"14:55:00",-0.239,2015-12-03 14:55:00,2015-12-03 15:55:00,"15:55:00"
"357","EUREON2Y=",2015-12-03,"14:56:00",-0.237,2015-12-03 14:56:00,2015-12-03 15:56:00,"15:56:00"
"358","EUREON2Y=",2015-12-03,"14:57:00",-0.2425,2015-12-03 14:57:00,2015-12-03 15:57:00,"15:57:00"
"359","EUREON2Y=",2015-12-03,"14:58:00",-0.2426,2015-12-03 14:58:00,2015-12-03 15:58:00,"15:58:00"
"360","EUREON2Y=",2015-12-03,"14:59:00",-0.24265,2015-12-03 14:59:00,2015-12-03 15:59:00,"15:59:00"
"361","EUREON2Y=",2015-12-03,"15:00:00",-0.2428,2015-12-03 15:00:00,2015-12-03 16:00:00,"16:00:00"
