"","ric","date","time","midquote","datetime_GMT","datetime_CET","time_CET"
"216","EUREON2Y=",2013-07-04,"11:35:00",0.248,2013-07-04 11:35:00,2013-07-04 13:35:00,"13:35:00"
"217","EUREON2Y=",2013-07-04,"11:36:00",0.244,2013-07-04 11:36:00,2013-07-04 13:36:00,"13:36:00"
"218","EUREON2Y=",2013-07-04,"11:37:00",0.246,2013-07-04 11:37:00,2013-07-04 13:37:00,"13:37:00"
"219","EUREON2Y=",2013-07-04,"11:38:00",0.244,2013-07-04 11:38:00,2013-07-04 13:38:00,"13:38:00"
"220","EUREON2Y=",2013-07-04,"11:39:00",0.2435,2013-07-04 11:39:00,2013-07-04 13:39:00,"13:39:00"
"221","EUREON2Y=",2013-07-04,"11:40:00",0.25,2013-07-04 11:40:00,2013-07-04 13:40:00,"13:40:00"
"222","EUREON2Y=",2013-07-04,"11:41:00",0.247,2013-07-04 11:41:00,2013-07-04 13:41:00,"13:41:00"
"223","EUREON2Y=",2013-07-04,"11:42:00",0.244,2013-07-04 11:42:00,2013-07-04 13:42:00,"13:42:00"
"224","EUREON2Y=",2013-07-04,"11:43:00",0.25,2013-07-04 11:43:00,2013-07-04 13:43:00,"13:43:00"
"225","EUREON2Y=",2013-07-04,"11:44:00",0.241,2013-07-04 11:44:00,2013-07-04 13:44:00,"13:44:00"
"226","EUREON2Y=",2013-07-04,"11:45:00",0.2515,2013-07-04 11:45:00,2013-07-04 13:45:00,"13:45:00"
"227","EUREON2Y=",2013-07-04,"11:46:00",0.25,2013-07-04 11:46:00,2013-07-04 13:46:00,"13:46:00"
"228","EUREON2Y=",2013-07-04,"11:47:00",0.2505,2013-07-04 11:47:00,2013-07-04 13:47:00,"13:47:00"
"229","EUREON2Y=",2013-07-04,"11:48:00",0.248,2013-07-04 11:48:00,2013-07-04 13:48:00,"13:48:00"
"230","EUREON2Y=",2013-07-04,"11:49:00",0.248,2013-07-04 11:49:00,2013-07-04 13:49:00,"13:49:00"
"231","EUREON2Y=",2013-07-04,"11:50:00",0.249,2013-07-04 11:50:00,2013-07-04 13:50:00,"13:50:00"
"232","EUREON2Y=",2013-07-04,"11:51:00",0.249,2013-07-04 11:51:00,2013-07-04 13:51:00,"13:51:00"
"233","EUREON2Y=",2013-07-04,"11:52:00",0.245,2013-07-04 11:52:00,2013-07-04 13:52:00,"13:52:00"
"234","EUREON2Y=",2013-07-04,"11:53:00",0.237,2013-07-04 11:53:00,2013-07-04 13:53:00,"13:53:00"
"235","EUREON2Y=",2013-07-04,"11:54:00",0.2405,2013-07-04 11:54:00,2013-07-04 13:54:00,"13:54:00"
"236","EUREON2Y=",2013-07-04,"11:55:00",0.2415,2013-07-04 11:55:00,2013-07-04 13:55:00,"13:55:00"
"237","EUREON2Y=",2013-07-04,"11:56:00",0.239,2013-07-04 11:56:00,2013-07-04 13:56:00,"13:56:00"
"238","EUREON2Y=",2013-07-04,"11:57:00",0.238,2013-07-04 11:57:00,2013-07-04 13:57:00,"13:57:00"
"239","EUREON2Y=",2013-07-04,"11:58:00",0.243,2013-07-04 11:58:00,2013-07-04 13:58:00,"13:58:00"
"240","EUREON2Y=",2013-07-04,"11:59:00",0.25,2013-07-04 11:59:00,2013-07-04 13:59:00,"13:59:00"
"241","EUREON2Y=",2013-07-04,"12:00:00",0.247,2013-07-04 12:00:00,2013-07-04 14:00:00,"14:00:00"
"242","EUREON2Y=",2013-07-04,"12:01:00",0.244,2013-07-04 12:01:00,2013-07-04 14:01:00,"14:01:00"
"243","EUREON2Y=",2013-07-04,"12:02:00",0.235,2013-07-04 12:02:00,2013-07-04 14:02:00,"14:02:00"
"244","EUREON2Y=",2013-07-04,"12:03:00",0.244,2013-07-04 12:03:00,2013-07-04 14:03:00,"14:03:00"
"245","EUREON2Y=",2013-07-04,"12:04:00",0.243,2013-07-04 12:04:00,2013-07-04 14:04:00,"14:04:00"
"246","EUREON2Y=",2013-07-04,"12:05:00",0.245,2013-07-04 12:05:00,2013-07-04 14:05:00,"14:05:00"
"247","EUREON2Y=",2013-07-04,"12:06:00",0.24,2013-07-04 12:06:00,2013-07-04 14:06:00,"14:06:00"
"248","EUREON2Y=",2013-07-04,"12:07:00",0.2405,2013-07-04 12:07:00,2013-07-04 14:07:00,"14:07:00"
"249","EUREON2Y=",2013-07-04,"12:08:00",0.248,2013-07-04 12:08:00,2013-07-04 14:08:00,"14:08:00"
"250","EUREON2Y=",2013-07-04,"12:09:00",0.244,2013-07-04 12:09:00,2013-07-04 14:09:00,"14:09:00"
"251","EUREON2Y=",2013-07-04,"12:10:00",0.246,2013-07-04 12:10:00,2013-07-04 14:10:00,"14:10:00"
"252","EUREON2Y=",2013-07-04,"12:11:00",0.2425,2013-07-04 12:11:00,2013-07-04 14:11:00,"14:11:00"
"253","EUREON2Y=",2013-07-04,"12:12:00",0.243,2013-07-04 12:12:00,2013-07-04 14:12:00,"14:12:00"
"254","EUREON2Y=",2013-07-04,"12:13:00",0.245,2013-07-04 12:13:00,2013-07-04 14:13:00,"14:13:00"
"255","EUREON2Y=",2013-07-04,"12:14:00",0.2415,2013-07-04 12:14:00,2013-07-04 14:14:00,"14:14:00"
"256","EUREON2Y=",2013-07-04,"12:15:00",0.241,2013-07-04 12:15:00,2013-07-04 14:15:00,"14:15:00"
"257","EUREON2Y=",2013-07-04,"12:16:00",0.241,2013-07-04 12:16:00,2013-07-04 14:16:00,"14:16:00"
"258","EUREON2Y=",2013-07-04,"12:17:00",0.244,2013-07-04 12:17:00,2013-07-04 14:17:00,"14:17:00"
"259","EUREON2Y=",2013-07-04,"12:18:00",0.247,2013-07-04 12:18:00,2013-07-04 14:18:00,"14:18:00"
"260","EUREON2Y=",2013-07-04,"12:19:00",0.249,2013-07-04 12:19:00,2013-07-04 14:19:00,"14:19:00"
"261","EUREON2Y=",2013-07-04,"12:20:00",0.247,2013-07-04 12:20:00,2013-07-04 14:20:00,"14:20:00"
"262","EUREON2Y=",2013-07-04,"12:21:00",0.252,2013-07-04 12:21:00,2013-07-04 14:21:00,"14:21:00"
"263","EUREON2Y=",2013-07-04,"12:22:00",0.253,2013-07-04 12:22:00,2013-07-04 14:22:00,"14:22:00"
"264","EUREON2Y=",2013-07-04,"12:23:00",0.25,2013-07-04 12:23:00,2013-07-04 14:23:00,"14:23:00"
"265","EUREON2Y=",2013-07-04,"12:24:00",0.2475,2013-07-04 12:24:00,2013-07-04 14:24:00,"14:24:00"
"266","EUREON2Y=",2013-07-04,"12:25:00",0.2475,2013-07-04 12:25:00,2013-07-04 14:25:00,"14:25:00"
"267","EUREON2Y=",2013-07-04,"12:26:00",0.243,2013-07-04 12:26:00,2013-07-04 14:26:00,"14:26:00"
"268","EUREON2Y=",2013-07-04,"12:27:00",0.25,2013-07-04 12:27:00,2013-07-04 14:27:00,"14:27:00"
"269","EUREON2Y=",2013-07-04,"12:28:00",0.246,2013-07-04 12:28:00,2013-07-04 14:28:00,"14:28:00"
"270","EUREON2Y=",2013-07-04,"12:29:00",0.253,2013-07-04 12:29:00,2013-07-04 14:29:00,"14:29:00"
"271","EUREON2Y=",2013-07-04,"12:30:00",0.245,2013-07-04 12:30:00,2013-07-04 14:30:00,"14:30:00"
"272","EUREON2Y=",2013-07-04,"12:31:00",0.252,2013-07-04 12:31:00,2013-07-04 14:31:00,"14:31:00"
"273","EUREON2Y=",2013-07-04,"12:32:00",0.252,2013-07-04 12:32:00,2013-07-04 14:32:00,"14:32:00"
"274","EUREON2Y=",2013-07-04,"12:33:00",0.244,2013-07-04 12:33:00,2013-07-04 14:33:00,"14:33:00"
"275","EUREON2Y=",2013-07-04,"12:34:00",0.221,2013-07-04 12:34:00,2013-07-04 14:34:00,"14:34:00"
"276","EUREON2Y=",2013-07-04,"12:35:00",0.195,2013-07-04 12:35:00,2013-07-04 14:35:00,"14:35:00"
"277","EUREON2Y=",2013-07-04,"12:36:00",0.218,2013-07-04 12:36:00,2013-07-04 14:36:00,"14:36:00"
"278","EUREON2Y=",2013-07-04,"12:37:00",0.216,2013-07-04 12:37:00,2013-07-04 14:37:00,"14:37:00"
"279","EUREON2Y=",2013-07-04,"12:38:00",0.194,2013-07-04 12:38:00,2013-07-04 14:38:00,"14:38:00"
"280","EUREON2Y=",2013-07-04,"12:39:00",0.196,2013-07-04 12:39:00,2013-07-04 14:39:00,"14:39:00"
"281","EUREON2Y=",2013-07-04,"12:40:00",0.1925,2013-07-04 12:40:00,2013-07-04 14:40:00,"14:40:00"
"282","EUREON2Y=",2013-07-04,"12:41:00",0.193,2013-07-04 12:41:00,2013-07-04 14:41:00,"14:41:00"
"283","EUREON2Y=",2013-07-04,"12:42:00",0.1945,2013-07-04 12:42:00,2013-07-04 14:42:00,"14:42:00"
"284","EUREON2Y=",2013-07-04,"12:43:00",0.2015,2013-07-04 12:43:00,2013-07-04 14:43:00,"14:43:00"
"285","EUREON2Y=",2013-07-04,"12:44:00",0.192,2013-07-04 12:44:00,2013-07-04 14:44:00,"14:44:00"
"286","EUREON2Y=",2013-07-04,"12:45:00",0.187,2013-07-04 12:45:00,2013-07-04 14:45:00,"14:45:00"
"287","EUREON2Y=",2013-07-04,"12:46:00",0.1835,2013-07-04 12:46:00,2013-07-04 14:46:00,"14:46:00"
"288","EUREON2Y=",2013-07-04,"12:47:00",0.182,2013-07-04 12:47:00,2013-07-04 14:47:00,"14:47:00"
"289","EUREON2Y=",2013-07-04,"12:48:00",0.1885,2013-07-04 12:48:00,2013-07-04 14:48:00,"14:48:00"
"290","EUREON2Y=",2013-07-04,"12:49:00",0.183,2013-07-04 12:49:00,2013-07-04 14:49:00,"14:49:00"
"291","EUREON2Y=",2013-07-04,"12:50:00",0.189,2013-07-04 12:50:00,2013-07-04 14:50:00,"14:50:00"
"292","EUREON2Y=",2013-07-04,"12:51:00",0.186,2013-07-04 12:51:00,2013-07-04 14:51:00,"14:51:00"
"293","EUREON2Y=",2013-07-04,"12:52:00",0.187,2013-07-04 12:52:00,2013-07-04 14:52:00,"14:52:00"
"294","EUREON2Y=",2013-07-04,"12:53:00",0.184,2013-07-04 12:53:00,2013-07-04 14:53:00,"14:53:00"
"295","EUREON2Y=",2013-07-04,"12:54:00",0.1815,2013-07-04 12:54:00,2013-07-04 14:54:00,"14:54:00"
"296","EUREON2Y=",2013-07-04,"12:55:00",0.167,2013-07-04 12:55:00,2013-07-04 14:55:00,"14:55:00"
"297","EUREON2Y=",2013-07-04,"12:56:00",0.172,2013-07-04 12:56:00,2013-07-04 14:56:00,"14:56:00"
"298","EUREON2Y=",2013-07-04,"12:57:00",0.159,2013-07-04 12:57:00,2013-07-04 14:57:00,"14:57:00"
"299","EUREON2Y=",2013-07-04,"12:58:00",0.176,2013-07-04 12:58:00,2013-07-04 14:58:00,"14:58:00"
"300","EUREON2Y=",2013-07-04,"12:59:00",0.166,2013-07-04 12:59:00,2013-07-04 14:59:00,"14:59:00"
"301","EUREON2Y=",2013-07-04,"13:00:00",0.182,2013-07-04 13:00:00,2013-07-04 15:00:00,"15:00:00"
"302","EUREON2Y=",2013-07-04,"13:01:00",0.182,2013-07-04 13:01:00,2013-07-04 15:01:00,"15:01:00"
"303","EUREON2Y=",2013-07-04,"13:02:00",0.178,2013-07-04 13:02:00,2013-07-04 15:02:00,"15:02:00"
"304","EUREON2Y=",2013-07-04,"13:03:00",0.185,2013-07-04 13:03:00,2013-07-04 15:03:00,"15:03:00"
"305","EUREON2Y=",2013-07-04,"13:04:00",0.19,2013-07-04 13:04:00,2013-07-04 15:04:00,"15:04:00"
"306","EUREON2Y=",2013-07-04,"13:05:00",0.1935,2013-07-04 13:05:00,2013-07-04 15:05:00,"15:05:00"
"307","EUREON2Y=",2013-07-04,"13:06:00",0.195,2013-07-04 13:06:00,2013-07-04 15:06:00,"15:06:00"
"308","EUREON2Y=",2013-07-04,"13:07:00",0.2,2013-07-04 13:07:00,2013-07-04 15:07:00,"15:07:00"
"309","EUREON2Y=",2013-07-04,"13:08:00",0.202,2013-07-04 13:08:00,2013-07-04 15:08:00,"15:08:00"
"310","EUREON2Y=",2013-07-04,"13:09:00",0.1995,2013-07-04 13:09:00,2013-07-04 15:09:00,"15:09:00"
"311","EUREON2Y=",2013-07-04,"13:10:00",0.19,2013-07-04 13:10:00,2013-07-04 15:10:00,"15:10:00"
"312","EUREON2Y=",2013-07-04,"13:11:00",0.198,2013-07-04 13:11:00,2013-07-04 15:11:00,"15:11:00"
"313","EUREON2Y=",2013-07-04,"13:12:00",0.198,2013-07-04 13:12:00,2013-07-04 15:12:00,"15:12:00"
"314","EUREON2Y=",2013-07-04,"13:13:00",0.2,2013-07-04 13:13:00,2013-07-04 15:13:00,"15:13:00"
"315","EUREON2Y=",2013-07-04,"13:14:00",0.193,2013-07-04 13:14:00,2013-07-04 15:14:00,"15:14:00"
"316","EUREON2Y=",2013-07-04,"13:15:00",0.199,2013-07-04 13:15:00,2013-07-04 15:15:00,"15:15:00"
"317","EUREON2Y=",2013-07-04,"13:16:00",0.199,2013-07-04 13:16:00,2013-07-04 15:16:00,"15:16:00"
"318","EUREON2Y=",2013-07-04,"13:17:00",0.196,2013-07-04 13:17:00,2013-07-04 15:17:00,"15:17:00"
"319","EUREON2Y=",2013-07-04,"13:18:00",0.195,2013-07-04 13:18:00,2013-07-04 15:18:00,"15:18:00"
"320","EUREON2Y=",2013-07-04,"13:19:00",0.194,2013-07-04 13:19:00,2013-07-04 15:19:00,"15:19:00"
"321","EUREON2Y=",2013-07-04,"13:20:00",0.199,2013-07-04 13:20:00,2013-07-04 15:20:00,"15:20:00"
"322","EUREON2Y=",2013-07-04,"13:21:00",0.2,2013-07-04 13:21:00,2013-07-04 15:21:00,"15:21:00"
"323","EUREON2Y=",2013-07-04,"13:22:00",0.194,2013-07-04 13:22:00,2013-07-04 15:22:00,"15:22:00"
"324","EUREON2Y=",2013-07-04,"13:23:00",0.192,2013-07-04 13:23:00,2013-07-04 15:23:00,"15:23:00"
"325","EUREON2Y=",2013-07-04,"13:24:00",0.193,2013-07-04 13:24:00,2013-07-04 15:24:00,"15:24:00"
"326","EUREON2Y=",2013-07-04,"13:25:00",0.2045,2013-07-04 13:25:00,2013-07-04 15:25:00,"15:25:00"
"327","EUREON2Y=",2013-07-04,"13:26:00",0.195,2013-07-04 13:26:00,2013-07-04 15:26:00,"15:26:00"
"328","EUREON2Y=",2013-07-04,"13:27:00",0.206,2013-07-04 13:27:00,2013-07-04 15:27:00,"15:27:00"
"329","EUREON2Y=",2013-07-04,"13:28:00",0.202,2013-07-04 13:28:00,2013-07-04 15:28:00,"15:28:00"
"330","EUREON2Y=",2013-07-04,"13:29:00",0.199,2013-07-04 13:29:00,2013-07-04 15:29:00,"15:29:00"
"331","EUREON2Y=",2013-07-04,"13:30:00",0.2095,2013-07-04 13:30:00,2013-07-04 15:30:00,"15:30:00"
"332","EUREON2Y=",2013-07-04,"13:31:00",0.205,2013-07-04 13:31:00,2013-07-04 15:31:00,"15:31:00"
"333","EUREON2Y=",2013-07-04,"13:32:00",0.2085,2013-07-04 13:32:00,2013-07-04 15:32:00,"15:32:00"
"334","EUREON2Y=",2013-07-04,"13:33:00",0.202,2013-07-04 13:33:00,2013-07-04 15:33:00,"15:33:00"
"335","EUREON2Y=",2013-07-04,"13:34:00",0.202,2013-07-04 13:34:00,2013-07-04 15:34:00,"15:34:00"
"336","EUREON2Y=",2013-07-04,"13:35:00",0.2055,2013-07-04 13:35:00,2013-07-04 15:35:00,"15:35:00"
"337","EUREON2Y=",2013-07-04,"13:36:00",0.206,2013-07-04 13:36:00,2013-07-04 15:36:00,"15:36:00"
"338","EUREON2Y=",2013-07-04,"13:37:00",0.203,2013-07-04 13:37:00,2013-07-04 15:37:00,"15:37:00"
"339","EUREON2Y=",2013-07-04,"13:38:00",0.194,2013-07-04 13:38:00,2013-07-04 15:38:00,"15:38:00"
"340","EUREON2Y=",2013-07-04,"13:39:00",0.195,2013-07-04 13:39:00,2013-07-04 15:39:00,"15:39:00"
"341","EUREON2Y=",2013-07-04,"13:40:00",0.208,2013-07-04 13:40:00,2013-07-04 15:40:00,"15:40:00"
"342","EUREON2Y=",2013-07-04,"13:41:00",0.208,2013-07-04 13:41:00,2013-07-04 15:41:00,"15:41:00"
"343","EUREON2Y=",2013-07-04,"13:42:00",0.205,2013-07-04 13:42:00,2013-07-04 15:42:00,"15:42:00"
"344","EUREON2Y=",2013-07-04,"13:43:00",0.203,2013-07-04 13:43:00,2013-07-04 15:43:00,"15:43:00"
"345","EUREON2Y=",2013-07-04,"13:44:00",0.204,2013-07-04 13:44:00,2013-07-04 15:44:00,"15:44:00"
"346","EUREON2Y=",2013-07-04,"13:45:00",0.199,2013-07-04 13:45:00,2013-07-04 15:45:00,"15:45:00"
"347","EUREON2Y=",2013-07-04,"13:46:00",0.2,2013-07-04 13:46:00,2013-07-04 15:46:00,"15:46:00"
"348","EUREON2Y=",2013-07-04,"13:47:00",0.204,2013-07-04 13:47:00,2013-07-04 15:47:00,"15:47:00"
"349","EUREON2Y=",2013-07-04,"13:48:00",0.2,2013-07-04 13:48:00,2013-07-04 15:48:00,"15:48:00"
"350","EUREON2Y=",2013-07-04,"13:49:00",0.202,2013-07-04 13:49:00,2013-07-04 15:49:00,"15:49:00"
"351","EUREON2Y=",2013-07-04,"13:50:00",0.199,2013-07-04 13:50:00,2013-07-04 15:50:00,"15:50:00"
"352","EUREON2Y=",2013-07-04,"13:51:00",0.199,2013-07-04 13:51:00,2013-07-04 15:51:00,"15:51:00"
"353","EUREON2Y=",2013-07-04,"13:52:00",0.199,2013-07-04 13:52:00,2013-07-04 15:52:00,"15:52:00"
"354","EUREON2Y=",2013-07-04,"13:53:00",0.199,2013-07-04 13:53:00,2013-07-04 15:53:00,"15:53:00"
"355","EUREON2Y=",2013-07-04,"13:54:00",0.2,2013-07-04 13:54:00,2013-07-04 15:54:00,"15:54:00"
"356","EUREON2Y=",2013-07-04,"13:55:00",0.201,2013-07-04 13:55:00,2013-07-04 15:55:00,"15:55:00"
"357","EUREON2Y=",2013-07-04,"13:56:00",0.192,2013-07-04 13:56:00,2013-07-04 15:56:00,"15:56:00"
"358","EUREON2Y=",2013-07-04,"13:57:00",0.193,2013-07-04 13:57:00,2013-07-04 15:57:00,"15:57:00"
"359","EUREON2Y=",2013-07-04,"13:58:00",0.201,2013-07-04 13:58:00,2013-07-04 15:58:00,"15:58:00"
"360","EUREON2Y=",2013-07-04,"13:59:00",0.202,2013-07-04 13:59:00,2013-07-04 15:59:00,"15:59:00"
"361","EUREON2Y=",2013-07-04,"14:00:00",0.206,2013-07-04 14:00:00,2013-07-04 16:00:00,"16:00:00"
