"1M","3M","6M","1Y","2Y","5Y","10Y","Date","ConfFactor1","ConfFactor2","ConfFactor3"
-0.00524999999999976,-0.02,-0.00974999999999993,-0.0146999999999999,-0.0100000000000002,-0.00199999999999978,0.00350000000000072,2004-10-07,-1.7770011249358,1.09349032079456,0.415976288317803
-0.00299999999999967,-0.00199999999999978,-0.0110000000000001,0,-0.00249999999999995,-0.00449999999999973,-0.00999999999999979,2004-11-04,-0.772615939636777,1.13101815767366,-1.03084482895405
0.0170000000000003,0.00599999999999978,0.0149999999999997,0.0244999999999997,0.0259999999999998,0.0164999999999997,0.00950000000000007,2004-12-02,1.30720810193474,1.39711482523827,-0.175863329356495
-0.0129999999999999,-0.004,-0.0263499999999999,-0.0529099999999998,-0.0745,-0.0715000000000003,-0.0520000000000001,2005-01-13,0.0625449198028391,-6.51669673073482,-1.67631011973473
0.00449999999999973,-0.00850000000000017,-0.00249999999999995,-0.00800000000000001,-0.00800000000000001,0.000500000000000167,0,2005-02-03,-0.317431324849275,-0.131584560698569,0.437402844036819
0,-0.00749999999999984,-0.0114999999999998,-0.012,-0.0140000000000002,-0.016,-0.0129999999999999,2005-03-03,-0.671516121861726,-0.295851773126166,-0.784388130311514
0,-0.00199999999999978,-0.0129999999999999,-0.0244999999999997,-0.0329999999999999,-0.0345,-0.0294999999999996,2005-04-07,0.115881945508605,-2.80944862278062,-1.252184305361
-0.00099999999999989,0,0.00249999999999995,0.00699999999999967,0.0150000000000001,0.0145,0.0244999999999997,2005-05-04,0.0850219851814349,1.01545831832614,1.5612574224857
-0.00300000000000011,-0.00999999999999979,0.00649999999999995,0.012,0.00800000000000001,0.0110000000000001,0.00249999999999995,2005-06-02,-0.698103833349225,2.4265493839136,-0.607647873637542
0.00499999999999989,0.004,0.02,0.0329499999999996,0.0434999999999999,0.0495000000000001,0.0390000000000001,2005-07-07,0.450707416530251,3.79168565792546,1.85371541410873
0,0,-0.00300000000000011,-0.0139999999999998,-0.0270000000000001,-0.0249999999999999,-0.0179999999999998,2005-09-01,0.786706832236043,-2.80756392053859,-0.519054546454215
0,0.00099999999999989,-0.00099999999999989,-0.00300000000000011,-0.00550000000000006,-0.0105,-0.0129999999999999,2005-10-06,0.182921789614186,-0.222159166681957,-1.03500658309472
-0.00499999999999989,-0.00500000000000034,-0.00499999999999989,-0.000499999999999723,0.00099999999999989,-0.000500000000000167,-0.00099999999999989,2005-11-03,-0.755881750737681,1.24868286620504,-0.410075772600561
-0.00499999999999989,-0.0089999999999999,-0.0169999999999999,-0.0270000000000001,-0.0310000000000001,-0.0274999999999999,-0.0150000000000001,2005-12-01,-0.681550660403723,-2.09668521812466,-0.150218225645237
-0.00600000000000023,-0.0105,-0.0179999999999998,-0.0289999999999999,-0.0370000000000004,-0.0310000000000001,-0.0209999999999999,2006-01-12,-0.780457808618722,-2.31010594772075,-0.487366990936763
0,0.00249999999999995,0.00249999999999995,0.004,0.00649999999999995,0.00950000000000007,0.00749999999999984,2006-02-02,0.221155225462109,0.586624621335432,0.532072638079144
-0.00100000000000033,0.004,0.0135000000000001,0.0314999999999999,0.0495000000000001,0.0724999999999998,0.0500000000000003,2006-03-02,-0.602403354425001,5.41725886889429,3.00255830166786
-0.00600000000000023,-0.0790000000000002,-0.085,-0.0859999999999999,-0.0780000000000003,-0.057,-0.0335000000000001,2006-04-06,-8.24815817542793,0.995709545740163,-0.840211084179884
0.004,0.00999999999999979,0.00600000000000023,0.0110000000000001,0.00950000000000006,0.0109999999999997,0.00450000000000017,2006-05-04,0.985713054194059,0.235572161662791,0.272292146287663
-0.004,-0.028,-0.0305,-0.0314999999999999,-0.024,-0.00499999999999989,0.0110000000000001,2006-06-08,-2.85364008534791,0.30864466413391,1.892292930964
0.00950000000000006,0.0225,0.0234999999999999,0.0290000000000004,0.024,0.00950000000000007,-0.00400000000000045,2006-07-06,2.57675330524728,0.29733993260831,-1.19717199427303
-0.012,0.0110000000000001,0.0140000000000002,0.0249999999999999,0.0305,0.0289999999999999,0.0185,2006-08-03,0.260587709137769,3.10662794894937,0.26494334079711
-0.000500000000000167,0.004,0.0130000000000003,0.0155000000000003,0.00950000000000006,-0.012,-0.0290000000000004,2006-08-31,0.470342612723944,1.69318988659048,-3.61862850968434
0.004,0.00299999999999967,0.00349999999999984,0.00249999999999995,-0.004,0.00099999999999989,-0.00599999999999978,2006-10-05,0.647458367176059,-0.400242415330997,-0.22249673376454
-0.00300000000000011,-0.00199999999999978,0.00300000000000011,0.00599999999999978,0.00599999999999978,0.00100000000000033,0.00450000000000017,2006-11-02,-0.0235853685051009,0.908735396342145,-0.16820128810754
-0.00099999999999989,0.00300000000000011,0.0214999999999996,0.0375000000000001,0.0369999999999999,0.0379999999999998,0.0265,2006-12-07,0.453694255754334,3.80442918914963,0.503890776347805
-0.004,-0.0305,-0.0389999999999997,-0.0580000000000003,-0.0585000000000005,-0.0449999999999999,-0.0269999999999993,2007-01-11,-2.72644095689508,-2.78919361279576,-0.10105920305175
0.00199999999999978,0.00649999999999995,0.0150000000000001,0.0275000000000003,0.0365000000000002,0.157,0.0209999999999999,2007-02-08,-2.65667785677552,9.3591711232861,3.37516485238003
0.00499999999999989,0,0.0129999999999999,0.00900000000000034,-0.00199999999999978,-0.0089999999999999,-0.0105,2007-03-08,1.09866037322927,-0.460458159632376,-1.19537663046187
-0.00249999999999995,-0.00499999999999989,-0.00399999999999956,-0.000499999999999723,0.000499999999999723,0.00599999999999934,0.00999999999999979,2007-04-12,-0.459681166401844,0.68667744653725,0.790532698286325
0.00200000000000022,-0.000499999999999723,-0.0055000000000005,-0.0125000000000002,-0.0175000000000001,-0.0199999999999996,-0.0145,2007-05-10,0.379601522865636,-1.76610592619793,-0.565848498074615
0.00350000000000072,-0.00200000000000067,-0.00549999999999962,-0.0209999999999999,-0.0255000000000001,-0.0200000000000005,-0.0120000000000005,2007-06-06,0.536243699912251,-2.84208311166199,0.267373360733245
-0.00599999999999934,-0.000499999999999723,0.00100000000000033,0.00499999999999989,0.00349999999999984,0.00699999999999967,0.0074999999999994,2007-07-05,-0.131396720577742,0.869169870685851,0.370305200056221
-0.0190000000000001,-0.0300000000000003,-0.032,-0.0419999999999998,-0.0295000000000005,-0.024,-0.00850000000000062,2007-09-06,-3.69105272208501,0.824235405936275,-0.0756611844441406
0.00549999999999962,0.00250000000000039,0.00100000000000033,-0.00999999999999979,-0.0179999999999998,-0.0270000000000001,-0.0199999999999996,2007-10-04,1.13849852947408,-2.51997180870665,-1.09289109819688
0,-0.0120000000000005,-0.0190000000000001,-0.0284999999999993,-0.0375000000000005,-0.0285000000000002,-0.0220000000000002,2007-11-08,-0.763532666120728,-2.31789137699673,-0.434621783291945
-0.00449999999999973,0.000999999999999446,0.016,0.032,0.0460000000000003,0.0429999999999997,0.0300000000000002,2007-12-06,-0.517754120728151,5.19992736536,0.524848067096223
-0.00199999999999978,-0.00349999999999984,-0.00199999999999978,-0.00150000000000006,-0.0260000000000002,-0.0234999999999999,-0.0134999999999996,2008-01-10,0.741229707564418,-2.21327212421909,-0.645903773103811
-0.0125000000000002,-0.0250000000000004,-0.0484999999999998,-0.0619999999999998,-0.0449999999999999,-0.0230000000000001,0.00249999999999995,2008-02-07,-3.41229461008849,-1.86165996924851,2.48028385921079
0.00600000000000023,0.0179999999999998,0.0440000000000001,0.0615000000000001,0.0420000000000003,0.0209999999999999,0.00999999999999979,2008-03-06,3.10889230090649,2.27887493426145,-1.65362189282316
0.00199999999999978,-0.000500000000000611,0.00200000000000022,-0.00099999999999989,-0.012,0.00200000000000022,0.00499999999999989,2008-04-10,0.720252473029919,-1.36420199796135,1.1014041844907
-0.00600000000000023,-0.00100000000000033,-0.00800000000000001,-0.0170000000000003,-0.0249999999999999,-0.036,-0.04,2008-05-08,-0.194190837697252,-1.28477908438644,-2.8883050579011
0.00349999999999984,0.108000000000001,0.155,0.207,0.194,0.155,0.0744999999999996,2008-06-05,10.580117482885,10.3196544503011,-1.26335729412589
-0.00899999999999945,-0.0244999999999997,-0.0684999999999993,-0.147,-0.225000000000001,-0.1965,-0.0640000000000001,2008-07-03,2.98296550698887,-25.2626125701078,3.49203883807136
0.00300000000000011,-0.0169999999999995,-0.0359999999999996,-0.0865,-0.142,-0.132000000000001,-0.0625,2008-08-07,2.22392645976205,-15.4685853404066,0.0190953459120537
0.00150000000000006,-0.00800000000000001,-0.00699999999999967,-0.00199999999999978,-0.00499999999999989,-0.00250000000000039,0.00499999999999989,2008-09-04,-0.430733646227915,0.183596243214548,0.430433319020496
-0.0220000000000002,-0.0529999999999999,-0.0629999999999997,-0.085,-0.0710000000000002,-0.0494999999999997,-0.0245000000000002,2008-10-02,-6.07318516280788,-0.921697372537666,0.297705274903239
0.00850000000000017,0.00100000000000033,0.0250000000000001,0.038,0.032,-0.0380000000000003,-0.0465,2008-12-04,0.962969496569734,3.45741588184749,-7.40026479583995
0.0389999999999999,0.0489999999999999,0.038,0.022,0.016,-0.00200000000000022,-0.0125000000000002,2009-01-15,6.59928060205135,-5.39122342040154,-0.212653312752894
-0.0149999999999999,-0.048,-0.0589999999999999,-0.0540000000000001,-0.0580000000000001,-0.0659999999999998,-0.0205000000000002,2009-02-05,-4.69997255241725,-0.954809698218509,-0.978598737456306
-0.0155,-0.021,-0.0115000000000001,-0.029,-0.0185,0.00749999999999984,0.0089999999999999,2009-03-05,-2.35855099881908,0.788801647461236,1.71565710483743
0.02,0.023,0.012,0.00550000000000006,0.00600000000000001,0.00499999999999989,0,2009-04-02,2.91864826874511,-2.59715493840621,0.785869278371758
-0.003,-0.015,-0.026,-0.0439999999999999,-0.0419999999999998,0.00299999999999967,0.0219999999999998,2009-05-07,-1.14098479953617,-3.44739647939982,4.7002681934886
-0.0135000000000001,0.0209999999999999,0.0365,0.0580000000000001,0.087,0.0764999999999998,0.0525000000000002,2009-06-04,0.386482442395592,7.88554224443005,1.08653872195183
-0.041,-0.0519999999999999,-0.0620000000000001,-0.0679999999999999,-0.0810000000000002,-0.057,-0.0449999999999999,2009-07-02,-6.4658270788224,0.2668150692355,-2.05740334400409
-0.014,-0.00800000000000001,0,0.0125000000000001,0.0366,0.0529999999999999,0.0329999999999999,2009-08-06,-2.48310252365938,6.1648155040405,1.54997803210339
-0.00900000000000001,-0.025,-0.0455,-0.0619999999999999,-0.0595000000000001,-0.032,-0.004,2009-09-03,-2.58999855836897,-3.6500530442141,2.45418657034028
-0.004,-0.00700000000000001,-0.019,-0.029,-0.0398000000000001,-0.024,-0.0174999999999996,2009-10-08,-0.482060662946087,-2.83847164189666,0.266566354925382
-0.00900000000000001,-0.00850000000000001,-0.015,-0.00149999999999995,0.00689999999999991,0.0105,0.00450000000000017,2009-11-05,-2.0004206070875,2.98300696620528,-0.119559007624782
-0.028,-0.027,-0.034,-0.027,0.002,0.0169999999999999,0.00950000000000007,2009-12-03,-5.28199781420324,5.48077377066377,0.475335287921104
0,-0.004,-0.012,-0.021,-0.0289999999999999,-0.0210000000000004,-0.0114999999999998,2010-01-14,0.0843209391916276,-2.60113149914908,0.307088787355424
-0.001,-0.002,-0.00700000000000001,-0.0069999999999999,-0.0145,-0.0130000000000003,-0.0129999999999999,2010-02-04,-0.06997189274642,-0.724323866230617,-0.676896423399611
-0.0015,-0.0045,-0.02,-0.01,0.00329999999999997,-0.000500000000000167,0.00350000000000028,2010-03-04,-1.43115271040766,1.39478177149085,0.204840336384531
-5e-04,0,0.00850000000000001,0.00450000000000006,-0.0128,-0.0089999999999999,-0.00649999999999995,2010-04-08,1.05620515507297,-1.35602225404903,-0.319376960103048
0.001,0.0045,0.013,0.01,-0.00160000000000005,-0.02,-0.0230000000000001,2010-05-06,1.20607641642233,-0.385625208413595,-2.5522833558491
-0.014,-0.00699999999999995,-0.015,-0.00900000000000001,0.004,0.0414999999999999,0.0460000000000003,2010-06-10,-1.76957203806888,1.71782220176863,4.58605440563762
0.013,0.022,0.038,0.045,0.0404000000000001,0.0459999999999998,0.0329999999999999,2010-07-08,3.17771253050835,1.08949388603932,1.78269283195278
-0.00600000000000001,-0.003,-0.003,-0.014,-0.0234,-0.0385,-0.0295000000000001,2010-08-05,0.237341990538892,-1.82681618325886,-2.23858340175546
-0.0125,-0.00850000000000001,-0.012,-0.00700000000000001,-0.00900000000000001,0.00500000000000012,0.0204999999999997,2010-09-02,-0.986828044882256,0.161756527238956,2.0069807274683
0.00249999999999995,0.004,-0.001,-0.005,-0.00600000000000001,-0.00249999999999995,-0.000500000000000167,2010-10-07,0.618806410345202,-1.07924785425623,0.481544198754867
0,-0.00749999999999995,-0.00800000000000001,-0.01,-0.0141500000000001,-0.018,-0.016,2010-11-04,-0.492108401277293,-0.335171323043684,-1.1400431241782
-0.00350000000000006,-0.0275000000000001,-0.024,-0.018,-0.0125000000000002,-0.00449999999999995,0.00700000000000012,2010-12-02,-2.77301423504346,1.65612330051933,0.651189831740153
0.00450000000000006,0.015,0.033,0.0640000000000001,0.08765,0.0905,0.0444999999999998,2011-01-13,0.0115630227906924,8.94487675950968,0.681682187864489
-0.0135,-0.029,-0.031,-0.0449999999999999,-0.0570000000000002,-0.0540000000000003,-0.0165000000000002,2011-02-03,-1.95692641161627,-3.34002587888033,0.0265552586747592
0.01,0.1,0.131,0.163,0.14905,0.1075,0.0640000000000001,2011-03-03,10.7832900520536,4.63034857430609,-0.0857859412336425
-0.00550000000000006,0.0130000000000001,-0.000499999999999945,0.00449999999999995,-0.0186000000000002,-0.0249999999999999,-0.0284999999999998,2011-04-07,1.35517334856253,-1.92436821769021,-2.09270450894539
-0.00950000000000006,-0.0680000000000001,-0.0919999999999999,-0.124,-0.13065,-0.125,-0.0779999999999999,2011-05-05,-6.26644515970635,-6.22208493362869,-2.54123767518872
-0.002,-0.00300000000000011,-0.0129999999999999,-0.03,-0.0537000000000001,-0.0575000000000001,-0.0350000000000001,2011-06-09,0.98895045020426,-5.54086004136501,-1.22102994564617
0.00900000000000012,0.00849999999999995,0.012,0.0169999999999999,0.0294999999999999,0.0445000000000002,0.0234999999999999,2011-07-07,0.479956891876926,2.42704901918456,1.69927944447976
-0.0739999999999998,-0.106,-0.138,-0.182,-0.1772,-0.126,-0.0409999999999999,2011-08-04,-12.175302266894,-5.3293748552261,2.05513887693758
0.00900000000000001,0.003,-0.00700000000000001,-0.02,-0.0186,-0.00800000000000001,0.0209999999999999,2011-09-08,1.39742310338886,-4.19806043075424,3.36131438275384
0.00600000000000001,0.0229999999999999,0.0425,0.065,0.0772000000000001,0.0349999999999999,-0.00100000000000033,2011-10-06,1.63981505053256,6.71788712162475,-3.90388759516244
0.00350000000000006,0.002,0.024,0.0365,0.039,0.002,-0.00800000000000001,2011-11-03,0.569815046084238,3.9993389497258,-3.40343172017147
-0.00450000000000006,-0.028,-0.025,-0.016,-0.013,-0.0190000000000001,-0.012,2011-12-08,-2.99804004116854,2.21585330488561,-1.44382537322525
0.001,-0.001,-0.0035,-0.0035,-0.00750000000000001,-0.0223,-0.0351000000000001,2012-01-12,-0.279927376223911,0.535158169642993,-3.20197970335946
0,0.0035,-0.003,-0.000999999999999945,0.003,-0.00349999999999984,-0.000799999999999912,2012-02-09,0.158782329995045,0.134147117700384,-0.182895646325164
-0.00299999999999995,0,0.001,-0.002,-5e-04,-0.00490000000000002,-0.00780000000000003,2012-03-08,-0.0605607621047544,0.423648215840355,-0.793422678118657
-0.001,-0.002,-0.001,0.001,-0.003,-0.000699999999999923,0.0037999999999998,2012-04-04,0.105776842643083,-0.0653226115323137,0.332722288335178
0.004,0.013,0.013,0.016,0.022,0.0203,0.0108000000000001,2012-05-03,1.14681725336421,1.07236785055938,0.420366703596228
0.003,0.004,0.012,0.022,0.0335,0.005,0.024,2012-06-06,0.827723469109726,1.75060383184941,0.192541360023018
0.005,0.001,-0.005,-0.013,-0.0195,-0.0048999999999999,-0.00639999999999996,2012-07-05,0.537790639165443,-2.0457843405827,0.728490401490907
0.002,0.01,0.015,0.015,0.0035,-0.0337,-0.0609,2012-08-02,0.986181860213336,1.14743767485381,-6.41414245362007
-0.002,-0.004,-0.003,-0.00550000000000001,-0.00750000000000001,0,0.00120000000000009,2012-09-06,-0.209991685522617,-0.148844802633869,0.440159872698304
-0.0015,0.00499999999999999,0.00599999999999999,-0.0015,-0.0025,-0.00550000000000006,-0.00889999999999991,2012-10-04,0.669422660135881,-0.481966458820694,-0.630869734088328
0,0.00799999999999999,0.01,0.0105,0.00850000000000001,-0.000400000000000067,-0.00370000000000004,2012-11-08,0.969384796983635,0.287684480853756,-0.793744582823944
0.001,-0.0085,-0.0115,-0.0195,-0.031,-0.033,-0.0270000000000001,2012-12-06,-0.201882245265989,-2.09372887762778,-1.41205371272165
0.00199999999999999,0.005,0.011,0.018,0.02,0.0287999999999999,0.0229000000000001,2013-01-10,0.598561414697111,1.55565492743329,1.43873559831098
0,-0.011,-0.014,-0.025,-0.0415,-0.0527,-0.0319,2013-02-07,0.0713363131762439,-3.51675009939623,-1.76320361644194
0,0.00499999999999999,0.013,0.018,0.029,0.0454,0.0356000000000001,2013-03-07,0.247656730552421,2.51004068299268,2.49674930866663
0,0,-0.004,-0.00499999999999999,-0.00800000000000001,-0.00650000000000006,-0.00580000000000003,2013-04-04,0.106689273803571,-0.521091839507365,-0.165153581231661
-0.003,-0.003,-0.00900000000000001,-0.017,-0.021,-0.0376,-0.0405,2013-05-02,-0.378396599107644,-0.881520426942995,-3.16430675154892
0.002,0.002,0.016,0.028,0.052,0.0678,0.0573999999999999,2013-06-06,-0.332944396834928,4.82556463424283,3.52848835277909
-0.00700000000000001,-0.01,-0.017,-0.028,-0.0445,-0.057,-0.0244,2013-07-04,0.0729832585133452,-4.10244995317211,-1.09327811487434
0,0.001,0.00800000000000001,0.025,0.041,0.0635,0.0507000000000002,2013-08-01,-0.63014903542047,4.41777059045889,3.35530919780564
-0.003,-0.001,-0.001,-0.001,0.0025,0.00839999999999996,0.01,2013-09-05,-0.173870472071416,0.515520433679801,0.887572374054722
0.001,0,0.002,-0.001,0.002,0.0151,0.0130000000000001,2013-10-02,0.139247079633731,0.170482840067725,1.45455089361324
0.001,0.002,0.00499999999999999,0.014,0.022,0.0163,0.0069999999999999,2013-11-07,-0.19784822948995,2.57570069670658,-0.365085494866345
0.00700000000000001,0.00650000000000001,0.012,0.0125,0.019,0.036,0.0321,2013-12-05,0.971716484137389,0.676346173907173,2.77880274661864
-0.0015,-0.005,-0.00750000000000001,-0.00949999999999998,-0.015,-0.011,-0.00600000000000001,2014-01-09,-0.217483973838575,-0.823130660621101,-0.0179307893396951
0.02,0.026,0.027,0.029,0.036,0.0439999999999999,0.0313999999999999,2014-02-06,3.10845067376092,-0.000274831078124241,2.50694523034749
0.029,0.0285,0.0235,0.024,0.025,0.0226,0.0186999999999999,2014-03-06,3.95006198951449,-2.05054036070169,1.7857133082711
0.012,0.00800000000000001,0.00699999999999998,0.0035,-0.001,-0.0125000000000001,-0.0114000000000001,2014-04-03,1.59929230318876,-1.46850044313226,-0.877235361772378
0.014,-0.00800000000000001,-0.0175,-0.025,-0.038,-0.0440000000000001,-0.0279999999999998,2014-05-08,0.441830591091925,-3.88016743920399,-1.01449082962764
-0.048,-0.037,-0.024,-0.009,0.00499999999999999,-0.0137,0.00730000000000008,2014-06-05,-5.44132568311819,6.4418552575521,-1.81153462620859
-5e-04,-0.0025,-0.002,-0.004,-0.006,-0.0103,0.000900000000000123,2014-07-03,0.221251616704796,-0.708172472362854,0.126476589645337
0,0,0,0.004,0.002,0.000599999999999989,0.004,2014-08-07,0.190867101434865,0.26300114980246,0.13966810929397
0.002,0.002,0.00600000000000001,0.025,0.013,0.0228,0.0382,2014-09-04,1.01929252643222,0.34970631227395,2.66105076980854
0.00799999999999999,0.007,0.001,-0.000999999999999994,0.001,0.00459999999999999,0.002,2014-10-02,0.871829215125831,-0.771059488316975,0.629311798980051
-0.0055,0.002,0.002,-0.004,-0.003,-0.000299999999999995,0.0131,2014-11-06,0.524364688431068,-0.960279386420114,1.34683225161398
0.0035,0.005,0.008,0.01,0.009,0.0123,0.0079999999999999,2014-12-04,0.766187504271937,0.418566361250902,0.507574317268122
-0.0032,-0.0051,-0.009,-0.01585,-0.0243,-0.0493,-0.0874,2015-01-22,-1.35460368431349,1.21334316880573,-7.51734064888068
-0.004,-0.016,-0.001,-0.004,-0.005,-0.021,-0.029,2015-03-05,-1.40011401391732,2.01227879388373,-3.2870626136845
0.000649999999999998,0.00225,0.00275,0.00570000000000001,0.00889999999999999,0.005,-0.00849999999999998,2015-04-15,-0.123613398014417,1.55859406915889,-1.14183539839206
0.000200000000000006,-0.000200000000000006,0.00184999999999999,0.00370000000000001,0.00770000000000001,0.0365,0.065,2015-06-03,0.808802663068453,-1.10952170769769,6.11531744821746
0.000349999999999989,-0.000149999999999997,0.000200000000000006,0.00230000000000002,0.00465,0.00819999999999999,0.0189999999999999,2015-07-16,0.297997054533289,-0.0473913748343471,1.57029714028646
-0.00120000000000001,-0.000300000000000022,-0.00274999999999997,-0.00195000000000001,-0.00760000000000002,-0.024,-0.0135000000000001,2015-09-03,0.354348120765599,-0.760149004187363,-1.40535952630875
0,-0.00999999999999998,-0.024,-0.0316,-0.035,-0.041,-0.0395,2015-10-22,-1.1544496309834,-1.69029676751272,-2.25506000433163
0.00225,0.01425,0.02825,0.04615,0.0629,0.0785,0.0874999999999999,2015-12-03,1.60925138069601,3.40647224168666,5.79089599660443
-0.00110000000000002,-0.0175,-0.0269,-0.0362,-0.04105,-0.0416,-0.0357,2016-01-21,-1.63657412856619,-1.76821342456328,-1.77021470764668
0.000350000000000017,0.00414999999999999,0.01735,0.029,0.04035,0.038,0.0125,2016-03-10,-0.22383552943285,4.74736985353474,-0.583962077346201
0,0,0.003,0.002,0.00299999999999995,0.00519999999999998,0.0105,2016-04-21,0.335354708418271,0.0219825660114279,0.841466286719584
0,0,0,-0.002,0.0113,-0.013,-0.018,2016-06-02,-0.458766620980146,1.65930384307169,-2.38884212682693
-0.00129999999999997,0.04375,0.000549999999999995,0.001,-0.000199999999999978,-0.001,-0.0011,2016-07-21,3.26105833512834,-3.76047152089498,1.15054384234752
