"Date","RateFactor1","ConfFactor1","ConfFactor2","ConfFactor3","DAAA","DAA","DA","DBBB","DNFAAA","DNFAA","DNFA","DNFBBB","DEABANKBOND","DEABANKBONDSENIOR","DEABANKBONDSUB","DSTOCKBANKINDEX","DSTOCKBBROAD","DSTOCKUTIL","DSTOCKINDURANCE","DNEER","DEURUSD","SURPRISE_STD","rate_change","IT2Y_rel","IT5Y_rel","IT10_rel","FR2Y_rel","FR5Y_rel","FR10_rel","ES2Y_rel","ES5Y_rel","ES10_rel","IT2Y_conf","IT5Y_conf","IT10_conf","FR2Y_conf","FR5Y_conf","FR10_conf","ES2Y_conf","ES5Y_conf","ES10_conf","ois_de_rel_1m","ois_de_rel_3m","ois_de_rel_6m","ois_de_rel_1y","ois_de_rel_2y","ois_de_rel_5y","ois_de_rel_10y","ois_de_con_1m","ois_de_con_3m","ois_de_con_6m","ois_de_con_1y","ois_de_con_2y","ois_de_con_5y","ois_de_con_10y","STOXX50E_con","STOXX50E_rel","SX7E_con","SX7E_rel","EUR_con","EUR_rel"
2002-11-07,8.01489963756224,-2.19962946239427,-0.725923256390033,-0.149847360033869,,,,,,,,,,,,,,,,,,-0.70693766991192,0,2.70000000000001,0.750000000000028,-0.549999999999962,1.10000000000001,0.4,-0.399999999999956,2.10000000000004,0.700000000000012,-0.24999999999995,-3.79999999999998,-2.05000000000002,-1.79999999999998,-3.39999999999998,-2.15000000000001,-1.85000000000004,-3.24999999999998,-2.15000000000001,-1.99999999999996,8.65,4.99999999999998,3.75000000000001,2.34999999999999,1.05,0.199999999999978,-0.399999999999956,-1.75000000000001,-1.49999999999997,-2.50000000000004,-3.50000000000001,-3.69999999999999,-1.94999999999999,-1.79999999999998,-0.0814175434239672,-0.953478830519039,-0.285517571140481,-0.952758519609809,0.27934372432461,-0.0149786554440467
2002-12-05,-5.59766076402772,-0.709115417170177,0.550620306366992,1.59388906442255,,,,,,,,,,,,,,,,,,-0.853590252943575,1,1.14999999999998,2.4,1.79999999999998,3.90000000000001,2.4,2.30000000000006,1.85,2.65,2.19999999999994,-0.199999999999978,-0.200000000000022,0.699999999999967,-1.40000000000002,0.849999999999973,1.20000000000005,-0.599999999999978,0.550000000000006,1.14999999999998,-5.14999999999999,-3.50000000000001,-2.4,-0.300000000000011,1.2,2.44999999999997,2.09999999999999,0.150000000000006,-0.450000000000017,-0.450000000000017,-1.50000000000001,0.299999999999967,1.34999999999996,1.24999999999993,-1.0116292159208,0.0852164760104301,-1.07588277005748,0.0977676466990651,0,0.0399820086289662
2003-01-09,0.0377475129924216,1.78240371745538,0.168750159325832,0.776774744045366,,,,,,,,,,,,,,,,,,-0.250439279998457,0,1.2,1.45,1.30000000000008,1.54999999999999,1.69999999999999,1.24999999999993,1.00000000000002,1.54999999999999,1.10000000000001,1.79999999999998,1.70000000000003,0.750000000000028,2.15000000000001,1.69999999999999,0.999999999999979,2.25,1.90000000000001,1.25000000000002,0.499999999999989,0.099999999999989,0.250000000000039,1.09999999999997,1.2,1.50000000000001,1.15000000000007,0.900000000000034,1.45,1.69999999999999,1.65000000000002,1.95000000000003,2,1.20000000000005,1.07940237888018,0.238830463540385,1.16633685192999,0.266193591080288,-0.17628705997147,-0.0618414500121428
2003-02-06,2.25460933519313,0.888766955680456,0.392207826749626,-0.124496649698456,,,,,,,,,,,,,,,,,,0.130636117450357,0,-0.150000000000006,-0.450000000000017,-0.499999999999989,0.500000000000034,-0.550000000000006,-0.750000000000028,0,-0.199999999999978,-0.700000000000056,0.249999999999995,0.800000000000001,0.449999999999928,1.45,0.89999999999999,0.399999999999956,1.05,0.700000000000012,0.499999999999989,2.4,1.69999999999999,1.50000000000001,0.500000000000034,0.499999999999989,-0.350000000000028,-0.649999999999995,-0.599999999999978,0.800000000000001,1.39999999999998,0.800000000000001,1.00000000000002,0.550000000000006,0.349999999999984,-0.573303832536531,-0.65882591243831,-0.435941596191647,-0.48667101430695,0.00462181961119329,-0.0971435256225339
2003-03-06,8.19589341937082,0.645049600655178,-3.30058824285239,0.912808911398724,,,,,,,,,,,,,,,,,,1.5223796139255,1,-0.749999999999984,-1.90000000000001,-1.20000000000005,-1.50000000000001,-1.79999999999998,-1.2,-0.999999999999979,-2.15000000000001,-1.50000000000001,-2.95000000000001,-2.55000000000001,-0.850000000000062,-3.54999999999999,-2.49999999999999,-0.499999999999989,-2.49999999999999,-2.4,-0.950000000000007,8.44999999999998,5.00000000000003,3.00000000000003,1.00000000000002,-1.49999999999997,-1.69999999999999,-1.39999999999998,-0.499999999999989,0,-0.999999999999979,-1.45,-3.19999999999996,-2.04999999999997,-0.449999999999973,-0.815065398805714,-0.554544791564471,-0.925777623131996,-0.619642369899509,0.227832049704266,0.159806439963518
2003-04-03,2.1394023327416,1.11363237364264,-1.00780946097004,0.489288823070276,,,,,,,,,,,,,,,,,,2.07986909954067,0,0.550000000000006,-0.0499999999999723,-0.100000000000033,-0.749999999999984,0,0,0,0.150000000000006,-0.299999999999922,0.649999999999995,-0.150000000000006,0.250000000000039,-0.300000000000011,-0.349999999999984,0.24999999999995,0.099999999999989,0,0.199999999999978,2.99999999999998,0.500000000000034,0.750000000000028,0.700000000000012,0.0500000000000167,0.150000000000006,0,0.499999999999989,0.450000000000017,0.500000000000034,0.499999999999989,-0.200000000000022,0,0.349999999999984,-0.14658866358781,-0.381779481308619,0.00517584948749317,-0.290321112207081,0.182230267937106,0.0233541186049527
2003-05-08,0.766979385944245,2.17725068798327,3.35860593821623,1.12012344351256,,,,,,,,,,,,,,,,,,-0.822023255325164,0,-2.59999999999998,-2.09999999999999,-1.94999999999999,-2.89999999999999,-2.29999999999997,-1.94999999999999,-2.44999999999997,-2.09999999999999,-1.89999999999997,5.94999999999999,5.20000000000001,3.80000000000003,6.84999999999998,4.89999999999999,3.70000000000004,5.94999999999999,4.55000000000001,3.85,0.950000000000006,0,0.0500000000000167,-1.00000000000002,-2,-2.04999999999997,-1.95000000000003,0,2.50000000000004,3.2,5.00000000000003,5.75000000000001,4.74999999999999,3.79999999999998,-0.275487663051344,-0.849551448366625,-0.365043845540924,-0.620066899747584,0.414585245466217,0.631110478854383
2003-06-05,-5.04819100819151,2.17833596192192,-8.52259990968616,-2.01652499317781,,,,,,,,,,,,,,,,,,1.19395470696938,1,-2.70000000000001,-3.6,-3.40000000000003,-1.25000000000002,-3.94999999999999,-3.40000000000003,-2.10000000000004,-3.75000000000001,-3.29999999999999,-7.45,-7.80000000000003,-5.7,-7.35000000000001,-7.45,-5.64999999999998,-6.70000000000002,-7.60000000000001,-5.49999999999997,-4.49999999999999,-4.30000000000002,-2.50000000000004,-2.50000000000001,-1.94999999999999,-3.79999999999998,-3.6,1.00000000000002,0.199999999999978,-1.50000000000001,-4.25,-7.00000000000003,-8.25,-5.45,-0.97185121656107,0.0748134951360058,-0.808710708509519,0.0783103432699939,0.59334778867679,0.579143977041133
2003-07-10,0.00224227312000482,1.11185490806191,-0.732731313458314,0.105347638811237,,,,,,,,,,,,,,,,,,1.07391857764919,0,-0.4,-0.749999999999984,-0.400000000000045,-0.450000000000017,-0.800000000000001,-0.499999999999989,-0.450000000000017,-0.499999999999989,-0.450000000000017,0.199999999999978,0.150000000000006,-0.150000000000006,-0.0499999999999723,0.499999999999989,-0.199999999999978,0.200000000000022,0.249999999999995,-0.149999999999961,0.249999999999995,-0.0500000000000167,-0.499999999999989,-0.500000000000012,-0.749999999999984,-0.749999999999984,-0.550000000000006,0.250000000000039,0.749999999999984,0.999999999999979,0,0.249999999999995,0.099999999999989,-0.099999999999989,-0.183306882059142,0.279420640041383,-0.226742344559927,0.213789498852535,-0.030874407566886,0.0749377390648343
2003-07-31,0.167880544330346,,,,,,,,,,,,,,,,,,,,,-0.807928765613625,0,0.0500000000000167,0.0500000000000167,0.150000000000006,0.0499999999999723,0.499999999999989,0.300000000000011,-0.499999999999989,0,0.150000000000006,,,,,,,,,,0,1.00000000000002,0.249999999999995,0.749999999999984,0.500000000000034,0.300000000000011,0.300000000000011,,,,,,,,,-0.0839478119953441,,-0.10384666244132,,0.203422880036547
2003-09-04,-0.164526974987542,1.14444479503312,-3.09639097211924,0.51839155238606,,,,,,,,,,,,,,,,,,1.21387336598321,0,0.600000000000023,0.350000000000028,0.300000000000011,0.450000000000017,0.599999999999978,0.349999999999984,0.750000000000028,0.300000000000011,0.300000000000011,-2.8,-1.55000000000003,-1.04999999999995,-3.45,-1.39999999999998,-1.30000000000008,-2.09999999999999,-1.39999999999998,-0.999999999999979,0.550000000000006,-0.499999999999989,-0.749999999999984,0.300000000000011,0.0500000000000167,0.500000000000034,0.300000000000011,-0.300000000000011,0.499999999999989,0.249999999999995,-1.55000000000003,-2.50000000000004,-1.34999999999996,-0.999999999999979,-0.176903849946353,0.0367935035169076,-0.110760853105862,-0.0808459078564638,0.6266146562773,-0.0693208891590177
2003-10-02,0.408256965942252,0.271904039547423,4.17044676212746,0.135046524036576,,,,,,,,,,,,,,,,,,0.0582416930228968,0,-0.850000000000017,-0.550000000000006,-0.649999999999995,-0.800000000000001,-0.500000000000034,-0.600000000000023,-0.550000000000006,-0.649999999999995,-0.55000000000005,4.29999999999997,3.55000000000003,2.14999999999996,4.05000000000002,3.69999999999999,1.99999999999996,4.49999999999999,3.55000000000003,2.29999999999997,0.499999999999989,0.499999999999989,-0.249999999999995,-0.750000000000028,-0.700000000000012,-0.450000000000017,-0.600000000000023,0.0500000000000167,0.800000000000001,1.75000000000001,3.25000000000002,4.25,3.85000000000004,2.14999999999996,-0.554267323442481,-0.126658850571815,-0.616551915673646,-0.0701785194817894,-0.158183911054319,0.00855468583437768
2003-11-06,-0.592711724130369,0.477143222832422,0.383199530441333,1.14509065391434,,,,,,,,,,,,,,,,,,-1.89506820757902,0,0.550000000000006,0.850000000000017,0.700000000000056,1.49999999999997,0.499999999999989,0.55000000000005,0.550000000000006,0.749999999999984,0.700000000000056,1.2,1.39999999999998,1.25000000000002,1.00000000000002,1.6,1.35000000000005,0.599999999999978,1.2,1.39999999999993,0,-0.999999999999979,0.250000000000039,0.250000000000039,0.499999999999989,0.699999999999967,0.600000000000023,0.0500000000000167,0.999999999999979,-0.499999999999989,1.00000000000002,0.750000000000028,1.50000000000001,1.30000000000008,-0.0626962841642431,0.207527307679101,-0.0446963701799419,0.170703992029519,-0.135593241113585,-0.135397806275978
2003-12-04,-0.363083792850606,0.53377331226403,-3.56187542316826,-0.730116457452976,,,,,,,,,,,,,,,,,,0.67350693811678,0,-0.300000000000011,0.299999999999967,0.499999999999989,0.499999999999989,0.4,0.300000000000011,0.300000000000011,0.4,0.399999999999956,-3.85,-3.75000000000001,-2.45000000000006,-4.55000000000001,-3.70000000000004,-2.55000000000001,-4.14999999999997,-3.75000000000001,-2.55000000000001,0,-0.450000000000017,0,0.4,0,0.4,0.250000000000039,-0.299999999999967,0,-1.00000000000002,-2.45000000000002,-3.6,-3.54999999999999,-2.50000000000004,-0.534645315128302,0.160541351624222,-0.319190617437926,0.0854568106699816,0.409015422822989,0.10357757850171
2004-01-08,0.417618721791643,-0.110237531376908,-1.49503590100044,-0.498807808174931,,,,,,,,,,,,,,,,,,0.431803912071756,0,0.349999999999984,0.349999999999984,0.0500000000000611,0.300000000000011,0.249999999999995,0.100000000000033,0.299999999999967,0.449999999999973,0.150000000000006,-2,-1.90000000000001,-1.34999999999996,-0.499999999999989,-1.80000000000002,-1.39999999999993,-1.49999999999997,-1.79999999999998,-1.50000000000006,0.499999999999989,0.600000000000023,0.300000000000011,-0.250000000000039,0.200000000000022,0.349999999999984,0.199999999999978,0.300000000000011,-0.500000000000034,-0.849999999999973,-1.70000000000003,-2.05000000000002,-1.80000000000002,-1.6,-0.143809997262512,-0.156590906308551,-0.389127599573325,-0.056692557785798,0.685635911575139,-0.00791891036207304
2004-02-05,-0.108054730225757,-0.520400166336614,-1.7414609484883,-1.28076573683831,,,,,,,,,,,,,,,,,,0.867626500962093,0,0.599999999999978,0.0499999999999723,-0.199999999999978,0.4,0.0499999999999723,-0.300000000000011,0.499999999999989,0.150000000000006,-0.300000000000011,-2.49999999999999,-2.95000000000001,-2.64999999999995,-2.55000000000001,-3.10000000000001,-2.64999999999995,-2.34999999999999,-2.95000000000001,-2.64999999999995,0.299999999999967,-0.200000000000022,0.350000000000028,0.4,0.499999999999989,0.249999999999995,-0.250000000000039,-0.4,-0.749999999999984,-1.15000000000003,-2.49999999999999,-2.8,-3.10000000000001,-2.55000000000001,-0.238692628360404,0.210343550476644,-0.212032944532137,0.174090798236115,0.226213014413548,0.0715506648961445
2004-03-04,1.94121126598028,1.46737779739088,1.25863918144651,-0.47594761487702,,,,,,,,,,,,,,,,,,-0.0599889438135821,0,1.45,1.85,1.20000000000005,1.69999999999999,1.85,1.29999999999999,1.74999999999996,1.65000000000002,1.25000000000002,2.50000000000004,1.14999999999998,0.800000000000001,2.25,1.29999999999999,0.950000000000007,2.74999999999999,1.45,0.800000000000001,2.50000000000001,1.49999999999999,1.05,1.75000000000001,1.79999999999998,2,1.20000000000005,0.499999999999989,1.05,1.89999999999997,2.49999999999999,2.50000000000004,1.2,0.800000000000001,-0.00646455298687343,0.147583391790374,-0.0708439784285808,0.0708915575461155,0.14811160446439,-0.447722092706918
2004-04-01,3.07890649923253,2.4380159651304,3.93154886237338,-0.0768814520455598,,,,,,,,,,,,,,,,,,0.171580027645455,0,1.45,0.700000000000012,0.399999999999956,2.10000000000004,0.800000000000001,0.4,2,0.999999999999979,0.4,6.44999999999998,4.70000000000002,2.89999999999999,6.70000000000002,4.49999999999999,2.99999999999998,6.35000000000001,5.45,3.00000000000002,3.55000000000001,1.90000000000001,2.49999999999999,2,1.74999999999996,0.800000000000001,0.349999999999984,0,2.25,4.2,6.00000000000001,6.00000000000001,4.45000000000002,3.05,0.0619619759548051,-0.303296299830702,0.146701180616393,-0.23897637028476,0.449584588455681,-0.0811359070879314
2004-05-06,0.194768692123945,-1.15123839192544,2.50882132797613,-0.104021484594995,,,,,,,,,,,,,,,,,,-1.16943495420674,0,0.500000000000034,0.300000000000011,0.150000000000006,1.10000000000001,0.349999999999984,0.0999999999999446,0.450000000000017,0.200000000000022,0,1.24999999999997,0.900000000000034,0.499999999999989,1.35000000000001,1.00000000000002,0.549999999999962,1.15000000000003,1.05,0.699999999999967,0.249999999999995,0.300000000000011,0.999999999999979,0.499999999999989,0.499999999999989,0.299999999999967,0.0500000000000611,-0.449999999999973,-0.4,-0.950000000000006,0.750000000000028,1.00000000000002,1.10000000000001,0.649999999999995,-0.130999291956968,-0.245746138361458,-0.352024502325232,-0.208381645212263,-0.223039206913866,0.00412464682770786
2004-06-03,-0.976150045170275,1.11451384014908,-2.83123403389344,0.345710621855608,,,,,,,,,,,,,,,,,,0.173152553357073,0,-0.350000000000028,0.100000000000033,0,-0.200000000000022,0.199999999999978,0.0500000000000611,-0.300000000000011,0.249999999999995,-0.200000000000067,-1.45,-1.40000000000002,-0.800000000000001,-0.349999999999984,-1.54999999999999,-0.900000000000034,-1.54999999999999,-1.74999999999996,-1.10000000000001,-0.249999999999995,-1.50000000000001,0,0,0.249999999999995,0.200000000000022,0,-0.349999999999984,1.30000000000003,-0.749999999999984,-1.30000000000003,-1.75000000000001,-1.69999999999999,-0.849999999999973,0.212534470012837,-0.00293830298332409,0.256011483100682,-0.0551789388113733,-0.0163592491469494,0.00818096290389481
2004-07-01,-0.396407825690653,-0.729734633233842,1.46241825959092,-0.580606525293843,,,,,,,,,,,,,,,,,,0.490686263717906,0,-0.550000000000006,-0.249999999999995,0,-0.749999999999984,-0.0500000000000167,0.0999999999999446,0.199999999999978,0.200000000000022,0.250000000000039,0.249999999999995,0.099999999999989,-0.100000000000033,0.349999999999984,0,-0.0500000000000611,0.449999999999973,-0.0500000000000167,-0.149999999999917,0,-0.500000000000034,-0.150000000000006,-0.150000000000006,0,-0.150000000000006,-0.100000000000033,0.099999999999989,-1.29999999999999,0,0.499999999999989,0,0,-0.0499999999999723,-0.105919123006348,-0.120920917304623,-0.110989926620508,-0.107021376266037,0,0.0904456565521516
2004-08-05,-0.101403602087711,,,,,,,,,,,,,,,,,,,,,-0.312233716295749,0,0.249999999999995,0,-0.199999999999978,0,-0.0500000000000167,-0.0999999999999446,0.249999999999995,0,0,,,,,,,,,,-0.100000000000033,0.200000000000022,0.499999999999989,-0.550000000000006,0.249999999999995,-0.099999999999989,-0.100000000000033,,,,,,,,,0.0559026346179437,,0.059664686243277,,-0.0124540756123254
2004-09-02,0.520115162496192,0.233339040401306,1.86037874753891,0.245250513844524,,,,,,,,,,,,,,,,,,1.19558547437403,0,-0.4,-0.500000000000034,-0.349999999999984,-0.199999999999978,-0.300000000000011,-0.350000000000072,-0.249999999999995,-0.450000000000017,-0.349999999999984,2.09999999999999,1.6,1.29999999999999,2.05000000000002,1.65000000000002,1.29999999999999,1.85,1.69999999999999,1.29999999999999,0.300000000000011,2.19999999999998,-1.75000000000001,0.749999999999984,0,-0.4,-0.300000000000011,0,0.300000000000011,0.950000000000006,1.29999999999999,2.04999999999997,1.65000000000002,1.24999999999993,-0.0510347491143648,-0.0720417208120772,-0.0780975478017254,0.00780426893909336,-0.0164304785746472,0.0369647811992224
2004-10-07,-0.099304695232852,-1.7770011249358,1.09349032079456,0.415976288317803,,,,,,,,,,,,,,,,,,-1.20851513022511,0,0.89999999999999,0.149999999999961,0.300000000000011,-0.150000000000006,0.199999999999978,0.199999999999978,0,-0.249999999999995,0.199999999999978,-1.05,-0.349999999999984,0.400000000000045,-1.14999999999998,-0.299999999999967,0.199999999999978,-0.950000000000007,-0.600000000000023,0.400000000000045,-0.100000000000033,0.300000000000011,0.499999999999989,0.750000000000028,0.4,0.099999999999989,0.24999999999995,-0.524999999999976,-2,-0.974999999999993,-1.46999999999999,-1.00000000000002,-0.199999999999978,0.350000000000072,-0.0271415858344781,-0.03241879472764,0.0369685771308248,0.0147923523808657,-0.00812809884215559,0.00813537260455077
2004-11-04,-0.262399647341276,-0.772615939636777,1.13101815767366,-1.03084482895405,,,,,,,,,,,,,,,,,,-0.513342282303813,0,0.300000000000011,0.250000000000039,0.150000000000006,0.150000000000006,0.249999999999995,0.100000000000033,0.199999999999978,0.4,0.099999999999989,-0.4,-0.450000000000017,-0.999999999999979,-0.499999999999989,-0.450000000000017,-1.10000000000001,-0.300000000000011,-0.399999999999956,-0.950000000000007,-0.200000000000022,-0.200000000000022,0.949999999999962,-0.499999999999989,0.300000000000011,0.350000000000028,0,-0.299999999999967,-0.199999999999978,-1.10000000000001,0,-0.249999999999995,-0.449999999999973,-0.999999999999979,-0.0256411608772211,-0.0593404102771977,0.0181768609061272,-0.0363543829211998,0.124252559280058,-0.00777242344554008
2004-12-02,-1.1880664560519,1.30720810193474,1.39711482523827,-0.175863329356495,,,,,,,,,,,,,,,,,,1.04520542298891,0,1.2,1.10000000000001,0.600000000000023,0.249999999999995,0.950000000000007,0.600000000000023,1.30000000000003,0.850000000000017,0.649999999999995,2.84999999999998,1.75000000000001,0.89999999999999,2.65,1.75000000000001,0.950000000000007,3.2,1.50000000000001,1.05,-1.2,0.099999999999989,-0.619999999999976,0.249999999999995,0.699999999999967,1.09999999999997,0.649999999999995,1.70000000000003,0.599999999999978,1.49999999999997,2.44999999999997,2.59999999999998,1.64999999999997,0.950000000000007,-0.300765499641908,-0.0253027786536464,-0.265303751362023,-0.0494385206764036,0.262457501339619,-0.0488052118635895
